anio_registro,millas_recorridas,precio_vehiculo,num_asientos,num_puertas,complejidad_reparacion,costo_reparacion,horas_reparacion,marca2_Audi,marca2_BMW,marca2_Citroen,marca2_Ford,marca2_Nissan,marca2_OTROS,marca2_Peugeot,marca2_Toyota,marca2_Vauxhall,marca2_Volkswagen
2004.0,152000.0,495.0,5.0,5.0,1,40.2475,2.0,1,0,0,0,0,0,0,0,0,0
2016.0,11843.0,8800.0,5.0,5.0,1,500.0,3.0,0,0,0,0,0,1,0,0,0,0
2012.0,17578.0,8994.0,5.0,5.0,1,22.6982,1.0,0,0,0,0,1,0,0,0,0,0
2014.0,57727.0,40990.0,5.0,5.0,3,466.93,9.0,0,0,0,0,0,1,0,0,0,0
2012.0,30000.0,4750.0,5.0,5.0,1,437.5,10.0,0,0,0,0,0,1,0,0,0,0
2017.0,12882.0,17790.0,5.0,5.0,2,297.9,6.0,0,0,1,0,0,0,0,0,0,0
2015.0,19970.0,6995.0,5.0,5.0,1,409.75,3.0,0,0,0,0,0,0,0,0,1,0
2013.0,51181.0,18000.0,5.0,4.0,3,31.8,1.5,0,0,0,0,0,1,0,0,0,0
2014.0,10.0,30000.0,5.0,5.0,1,340.0,2.0,1,0,0,0,0,0,0,0,0,0
2015.0,23487.0,8750.0,5.0,5.0,1,497.5,3.0,0,0,0,0,0,1,0,0,0,0
2012.0,60000.0,4250.0,5.0,5.0,1,125.0,2.0,0,0,0,0,0,0,1,0,0,0
2016.0,16217.0,11750.0,5.0,5.0,1,275.0,2.0,0,0,0,0,1,0,0,0,0,0
2007.0,82890.0,4690.0,7.0,5.0,1,86.9,2.0,0,0,0,1,0,0,0,0,0,0
2009.0,135000.0,3999.0,5.0,5.0,1,17.998,0.5,0,0,0,0,0,0,0,0,0,1
2007.0,65900.0,1290.0,5.0,5.0,1,513.5,16.0,0,0,0,0,0,1,0,0,0,0
2017.0,18365.0,10000.0,5.0,5.0,1,560.0,3.0,0,0,0,0,0,1,0,0,0,0
2008.0,99000.0,2000.0,5.0,4.0,2,134.0,6.0,0,0,0,0,0,1,0,0,0,0
2011.0,68000.0,7995.0,5.0,5.0,1,27.1955,1.0,0,0,0,1,0,0,0,0,0,0
2014.0,57794.0,19995.0,5.0,5.0,1,439.9,2.0,1,0,0,0,0,0,0,0,0,0
2006.0,89000.0,3000.0,5.0,4.0,1,70.0,2.0,0,0,0,0,0,1,0,0,0,0
2014.0,99904.0,8000.0,5.0,5.0,1,10.8,0.5,0,0,0,0,0,0,0,0,0,1
2008.0,89900.0,5995.0,5.0,5.0,3,179.95,6.0,0,0,0,0,0,1,0,0,0,0
2013.0,45000.0,14489.0,2.0,2.0,1,324.89,9.0,0,1,0,0,0,0,0,0,0,0
2006.0,115000.0,1150.0,5.0,4.0,3,237.5,9.0,0,0,0,0,0,1,0,0,0,0
2006.0,49000.0,1990.0,5.0,5.0,1,59.900000000000006,2.0,0,0,0,0,0,1,0,0,0,0
2010.0,52000.0,27925.0,4.0,5.0,3,32.7925,1.5,0,0,0,0,0,1,0,0,0,0
2000.0,40000.0,895.0,5.0,5.0,1,10.0895,0.5,0,0,0,0,0,0,0,0,0,1
2009.0,82000.0,2290.0,4.0,3.0,1,85.80000000000001,2.0,0,0,0,1,0,0,0,0,0,0
2010.0,99500.0,2999.0,7.0,5.0,1,41.4995,2.0,0,0,0,0,0,0,0,0,1,0
2012.0,32266.0,9000.0,4.0,2.0,1,27.49,1.0,0,0,0,0,0,1,0,0,0,0
2012.0,46000.0,4490.0,4.0,3.0,1,24.49,1.0,0,0,0,0,0,0,0,1,0,0
2009.0,71000.0,9000.0,4.0,2.0,1,499.75,10.0,0,0,0,0,0,1,0,0,0,0
2015.0,49635.0,21690.0,5.0,5.0,1,128.45,1.0,1,0,0,0,0,0,0,0,0,0
2018.0,5.0,17995.0,5.0,5.0,1,36.1955,1.0,0,0,0,0,0,0,1,0,0,0
2017.0,10117.0,17338.0,5.0,5.0,1,233.38,3.0,0,0,0,0,0,1,0,0,0,0
2016.0,10852.0,15991.0,5.0,5.0,1,117.84113754718088,1.0,0,0,0,1,0,0,0,0,0,0
2013.0,39000.0,4680.0,5.0,5.0,1,106.8,3.0,0,0,0,0,0,0,0,0,1,0
2005.0,156395.0,9000.0,5.0,4.0,1,21.7919,1.0,1,0,0,0,0,0,0,0,0,0
2013.0,33000.0,5750.0,5.0,5.0,1,21.725,1.0,0,0,0,0,0,1,0,0,0,0
2011.0,83510.0,6390.0,5.0,5.0,1,123.9,3.0,0,0,0,0,0,0,0,0,0,1
2017.0,5307.0,11299.0,5.0,5.0,1,31.299,1.0,0,0,0,1,0,0,0,0,0,0
2014.0,49400.0,13250.0,5.0,5.0,1,23.975,1.0,0,0,0,0,0,0,0,1,0,0
2014.0,53000.0,2300.0,5.0,3.0,2,235.0,6.0,0,0,0,0,0,1,0,0,0,0
2019.0,0.0,44117.0,4.0,2.0,1,62.0585,2.0,0,1,0,0,0,0,0,0,0,0
2016.0,19257.0,20295.0,5.0,5.0,1,445.9,2.0,0,0,0,0,0,1,0,0,0,0
2009.0,8695.0,59995.0,4.0,2.0,3,179.995,6.0,0,0,0,0,0,1,0,0,0,0
2008.0,111889.0,2200.0,5.0,5.0,1,82.0,3.0,0,0,0,1,0,0,0,0,0,0
2018.0,1841.0,37000.0,4.0,3.0,1,53.3,1.0,1,0,0,0,0,0,0,0,0,0
2017.0,3394.0,15499.0,5.0,5.0,1,33.9491,1.0,1,0,0,0,0,0,0,0,0,0
2016.0,16570.0,9000.0,4.0,2.0,1,57.7955,1.0,0,1,0,0,0,0,0,0,0,0
2014.0,23654.0,6997.0,5.0,5.0,1,249.97,9.0,0,0,0,1,0,0,0,0,0,0
2014.0,32510.0,6890.0,5.0,5.0,1,108.9,2.0,0,0,0,1,0,0,0,0,0,0
2007.0,90000.0,3990.0,5.0,5.0,1,99.9,3.0,0,0,0,0,0,0,0,1,0,0
2004.0,88000.0,2289.0,5.0,5.0,1,85.78,2.0,0,0,0,0,0,1,0,0,0,0
2014.0,18513.0,5499.0,4.0,3.0,1,94.99,2.0,0,0,0,0,0,0,1,0,0,0
2015.0,31156.0,17277.0,4.0,3.0,1,106.385,1.0,1,0,0,0,0,0,0,0,0,0
2013.0,54007.0,11510.0,7.0,5.0,1,11.151,0.5,0,0,0,0,1,0,0,0,0,0
2009.0,76000.0,6995.0,5.0,5.0,1,54.975,1.0,0,0,0,1,0,0,0,0,0,0
2007.0,33500.0,2895.0,4.0,3.0,1,68.95,2.0,0,0,0,0,0,0,1,0,0,0
2019.0,4832.0,8995.0,4.0,5.0,1,219.9,2.0,0,0,0,0,0,1,0,0,0,0
2018.0,3500.0,36995.0,5.0,5.0,1,76.995,2.0,0,0,0,0,0,1,0,0,0,0
2015.0,29500.0,9000.0,5.0,4.0,1,35.1191,1.0,0,0,0,0,0,1,0,0,0,0
2019.0,13007.0,32950.0,5.0,5.0,1,13.295,0.5,1,0,0,0,0,0,0,0,0,0
2018.0,1672.0,28995.0,2.0,2.0,1,54.4975,2.0,0,0,0,0,0,1,0,0,0,0
2009.0,41590.0,3295.0,4.0,5.0,1,83.065,3.0,0,0,0,0,0,0,1,0,0,0
2012.0,45727.0,6490.0,5.0,5.0,1,244.9,9.0,0,0,0,0,0,1,0,0,0,0
2013.0,19586.0,8195.0,5.0,5.0,1,203.9,2.0,0,0,0,0,0,1,0,0,0,0
2011.0,80799.0,3790.0,5.0,5.0,1,43.79,2.0,0,0,0,0,0,0,0,0,1,0
2009.0,57000.0,10995.0,4.0,2.0,1,259.9,2.0,1,0,0,0,0,0,0,0,0,0
2010.0,33200.0,4494.0,5.0,5.0,1,42.247,2.0,0,0,0,0,1,0,0,0,0,0
2009.0,94484.0,3445.0,5.0,3.0,1,10.3445,0.5,0,0,0,0,0,1,0,0,0,0
2006.0,82923.0,980.0,5.0,5.0,1,109.0,3.0,0,0,0,0,0,1,0,0,0,0
2007.0,132000.0,1999.0,4.0,2.0,1,20.5997,1.0,0,0,0,0,0,1,0,0,0,0
2011.0,75200.0,5750.0,5.0,5.0,3,257.25,12.0,0,0,0,0,0,1,0,0,0,0
2007.0,125000.0,2390.0,7.0,5.0,1,63.900000000000006,2.0,0,0,0,0,0,0,0,0,0,1
2014.0,34034.0,13000.0,5.0,5.0,1,23.9,1.0,1,0,0,0,0,0,0,0,0,0
2010.0,78494.0,7490.0,5.0,5.0,1,62.47,2.0,0,0,0,0,0,1,0,0,0,0
2008.0,110259.0,2495.0,5.0,5.0,1,21.497,1.0,0,0,0,1,0,0,0,0,0,0
2014.0,149500.0,1890.0,5.0,5.0,1,85.67,4.0,0,0,0,0,0,0,1,0,0,0
2014.0,1.0,20950.0,5.0,5.0,2,569.5,18.0,0,0,0,0,0,1,0,0,0,0
2017.0,17481.0,26750.0,5.0,5.0,1,307.5,2.0,0,0,0,0,0,1,0,0,0,0
2005.0,114012.0,4690.0,5.0,5.0,1,24.221,1.0,0,1,0,0,0,0,0,0,0,0
2015.0,16000.0,4995.0,5.0,3.0,1,109.95,3.0,0,0,0,0,0,0,0,0,1,0
2007.0,67000.0,1650.0,5.0,3.0,1,282.5,10.0,0,0,0,1,0,0,0,0,0,0
2005.0,146000.0,3911.0,7.0,5.0,3,61.1733,3.0,0,0,0,0,0,1,0,0,0,0
2017.0,15.0,21998.0,4.0,3.0,1,479.96,2.0,0,0,0,0,0,0,0,0,0,1
2010.0,57000.0,8700.0,5.0,5.0,3,294.0,6.0,0,0,0,0,0,1,0,0,0,0
2008.0,143000.0,3995.0,5.0,4.0,1,119.9,2.0,1,0,0,0,0,0,0,0,0,0
2015.0,20139.0,10656.0,5.0,5.0,1,23.1968,1.0,0,0,0,0,0,1,0,0,0,0
2018.0,3389.0,29995.0,5.0,5.0,1,479.95,9.0,0,0,0,0,0,0,0,1,0,0
2016.0,62922.0,7290.0,5.0,5.0,1,185.8,2.0,0,0,0,0,0,1,0,0,0,0
2012.0,62213.0,17950.0,4.0,3.0,1,219.5,2.0,1,0,0,0,0,0,0,0,0,0
2016.0,21735.0,8969.0,4.0,3.0,2,182.783,6.0,0,0,0,0,0,1,0,0,0,0
2006.0,110000.0,1745.0,5.0,5.0,3,154.9,6.0,0,0,0,0,0,1,0,0,0,0
2004.0,128000.0,1475.0,5.0,3.0,1,54.75,2.0,1,0,0,0,0,0,0,0,0,0
2005.0,70000.0,1000.0,2.0,2.0,1,20.6,1.0,0,0,0,1,0,0,0,0,0,0
2018.0,5000.0,10450.0,4.0,5.0,1,133.15,3.0,0,0,0,0,0,1,0,0,0,0
2006.0,95044.0,1285.0,5.0,5.0,1,21.285,1.0,0,0,0,0,1,0,0,0,0,0
2015.0,44000.0,8550.0,5.0,5.0,1,44.275,2.0,0,0,0,0,0,0,1,0,0,0
2007.0,100000.0,1500.0,5.0,5.0,1,75.0,3.0,0,0,0,0,0,1,0,0,0,0
2006.0,44500.0,795.0,5.0,5.0,1,319.5,12.0,0,0,0,0,0,0,0,0,1,0
2015.0,10900.0,9990.0,5.0,5.0,1,239.8,2.0,0,0,0,0,0,1,0,0,0,0
2013.0,102500.0,13194.0,5.0,4.0,1,303.88,2.0,0,0,0,0,0,1,0,0,0,0
2011.0,93512.0,4998.0,5.0,5.0,2,44.4982,2.0,0,0,0,0,0,1,0,0,0,0
2008.0,141000.0,1795.0,5.0,5.0,1,21.077,1.0,0,0,0,0,0,0,0,1,0,0
2007.0,156210.0,1495.0,5.0,5.0,1,84.485,4.0,0,0,0,0,0,0,0,0,0,1
2011.0,49402.0,9000.0,2.0,2.0,1,24.2981,1.0,0,1,0,0,0,0,0,0,0,0
2018.0,4.0,23400.0,5.0,5.0,1,274.0,2.0,0,0,0,0,0,0,0,1,0,0
2018.0,9.0,27990.0,7.0,5.0,1,599.8000000000001,2.0,0,0,0,0,0,1,0,0,0,0
2019.0,4000.0,29995.0,5.0,4.0,1,479.95,9.0,0,0,0,0,0,1,0,0,0,0
2018.0,5000.0,22489.0,5.0,5.0,2,60.2401,2.0,0,0,0,0,0,1,0,0,0,0
2017.0,1188.0,33750.0,5.0,4.0,3,457.5,6.0,0,0,0,0,0,1,0,0,0,0
2016.0,20000.0,39985.0,5.0,4.0,1,439.85,2.0,0,1,0,0,0,0,0,0,0,0
2019.0,28900.0,7695.0,5.0,3.0,1,193.9,2.0,0,0,0,0,0,0,0,0,1,0
2015.0,64050.0,8940.0,5.0,5.0,1,10.894,0.5,0,0,0,0,0,1,0,0,0,0
2013.0,51232.0,8500.0,5.0,5.0,1,625.0,10.0,0,0,0,0,1,0,0,0,0,0
2016.0,21068.0,17490.0,7.0,5.0,1,35.741,1.0,0,0,0,0,0,0,0,0,0,1
2014.0,40573.0,7948.0,5.0,5.0,1,10.7948,0.5,0,0,0,1,0,0,0,0,0,0
2017.0,8113.0,11490.0,5.0,5.0,1,26.894,1.0,0,0,0,1,0,0,0,0,0,0
2014.0,39060.0,6695.0,4.0,3.0,1,220.255,8.0,0,0,0,0,0,1,0,0,0,0
2019.0,9267.0,30990.0,5.0,5.0,3,69.297,3.0,0,0,0,0,0,1,0,0,0,0
2018.0,14.0,51290.0,7.0,5.0,1,15.129,0.5,0,1,0,0,0,0,0,0,0,0
2009.0,83306.0,2450.0,5.0,5.0,1,47.35,2.0,0,0,0,1,0,0,0,0,0,0
2009.0,58082.0,9000.0,5.0,3.0,1,91.5,3.0,0,0,0,0,0,1,0,0,0,0
2014.0,36000.0,5450.0,5.0,3.0,1,24.905,1.0,0,0,0,0,0,0,0,0,1,0
2004.0,60970.0,1190.0,5.0,5.0,1,191.9,9.0,0,0,0,0,0,0,0,0,1,0
2008.0,186000.0,9000.0,5.0,4.0,2,136.9,6.0,0,0,0,0,0,1,0,0,0,0
2008.0,90000.0,2988.0,5.0,5.0,1,99.76,2.0,0,0,0,1,0,0,0,0,0,0
2014.0,74000.0,6979.0,5.0,5.0,1,109.79,2.0,0,0,0,0,0,1,0,0,0,0
2011.0,55000.0,2995.0,4.0,5.0,1,20.8985,1.0,0,0,0,0,0,1,0,0,0,0
2014.0,43224.0,9000.0,5.0,4.0,1,341.94,9.0,0,0,0,0,0,1,0,0,0,0
2016.0,12427.0,14700.0,7.0,5.0,1,334.0,2.0,0,0,0,0,0,0,0,1,0,0
2016.0,10453.0,23482.0,5.0,5.0,1,27.0446,1.0,1,0,0,0,0,0,0,0,0,0
2015.0,24500.0,6250.0,4.0,5.0,2,422.5,18.0,0,0,0,0,0,1,0,0,0,0
2009.0,56336.0,8995.0,4.0,3.0,1,28.0955,1.0,1,0,0,0,0,0,0,0,0,0
2016.0,11340.0,12000.0,5.0,5.0,1,180.0,3.0,0,0,0,0,0,1,0,0,0,0
2018.0,5.0,8940.0,5.0,5.0,1,240.46,8.0,0,0,0,0,0,1,0,0,0,0
2007.0,68749.0,2495.0,7.0,5.0,1,20.7485,1.0,0,0,0,0,0,0,0,0,1,0
2010.0,45895.0,3295.0,5.0,5.0,1,212.95,9.0,0,0,0,0,0,1,0,0,0,0
2010.0,80712.0,7295.0,4.0,3.0,1,185.9,2.0,1,0,0,0,0,0,0,0,0,0
2008.0,180000.0,695.0,5.0,3.0,2,154.75,6.0,0,0,0,0,0,1,0,0,0,0
2014.0,63000.0,7690.0,7.0,5.0,1,444.5,3.0,0,0,0,0,0,0,0,0,1,0
2011.0,138244.0,6600.0,5.0,4.0,1,21.98,1.0,0,0,0,0,1,0,0,0,0,0
2014.0,77800.0,12965.0,5.0,5.0,1,169.65,2.0,0,0,0,0,0,1,0,0,0,0
2018.0,6324.0,14000.0,5.0,5.0,1,47.0,2.0,0,0,0,0,0,0,0,0,1,0
2011.0,64000.0,4395.0,5.0,5.0,1,21.3185,1.0,0,0,0,1,0,0,0,0,0,0
2019.0,11200.0,15690.0,5.0,5.0,1,24.707,1.0,0,0,0,0,0,1,0,0,0,0
2013.0,42711.0,7940.0,5.0,3.0,1,115.58,3.0,0,0,0,0,0,0,0,0,1,0
2018.0,3800.0,14918.0,5.0,5.0,1,11.4918,0.5,0,0,0,0,1,0,0,0,0,0
2011.0,23000.0,18995.0,4.0,5.0,1,78.995,3.0,1,0,0,0,0,0,0,0,0,0
2019.0,31053.0,9900.0,5.0,3.0,1,29.9,1.0,0,0,0,1,0,0,0,0,0,0
2004.0,74000.0,6250.0,2.0,2.0,1,43.125,2.0,0,0,0,0,1,0,0,0,0,0
2018.0,10.0,10550.0,4.0,3.0,1,165.5,3.0,0,0,0,0,0,0,0,0,0,1
2015.0,37493.0,8795.0,5.0,5.0,1,127.95,2.0,0,0,0,0,1,0,0,0,0,0
2014.0,32000.0,6995.0,5.0,5.0,1,26.2955,1.0,0,0,0,0,0,1,0,0,0,0
2011.0,157000.0,8000.0,5.0,5.0,3,30.8,1.5,0,0,0,0,0,1,0,0,0,0
2011.0,132000.0,11000.0,10.0,4.0,1,88.88235079642571,1.0,0,0,0,0,0,0,0,1,0,0
2014.0,110625.0,2190.0,4.0,5.0,1,201.9,9.0,1,0,0,0,0,0,0,0,0,0
2009.0,39000.0,3000.0,5.0,5.0,1,70.0,2.0,0,0,0,0,0,0,0,0,1,0
2018.0,2871.0,28995.0,5.0,5.0,1,48.995000000000005,1.0,0,0,0,0,0,1,0,0,0,0
2008.0,81521.0,2150.0,5.0,5.0,1,41.075,2.0,0,0,0,0,0,0,0,0,1,0
2012.0,89000.0,4000.0,5.0,5.0,1,52.0,2.0,0,0,0,0,0,0,0,0,1,0
2010.0,68985.0,3941.0,4.0,3.0,1,219.41,9.0,0,0,0,0,0,1,0,0,0,0
2005.0,104000.0,3990.0,5.0,5.0,1,21.197,1.0,0,0,0,0,0,0,0,0,0,1
2012.0,39451.0,10700.0,7.0,5.0,1,72.1,2.0,0,0,0,0,0,1,0,0,0,0
2015.0,40000.0,18478.0,5.0,5.0,1,49.239,2.0,0,1,0,0,0,0,0,0,0,0
2016.0,18788.0,13995.0,12.0,5.0,2,219.95,4.0,0,0,1,0,0,0,0,0,0,0
2013.0,50000.0,8750.0,7.0,5.0,2,42.625,2.0,0,0,0,0,0,1,0,0,0,0
2017.0,9346.0,20500.0,7.0,5.0,1,40.5,1.0,0,0,0,1,0,0,0,0,0,0
2012.0,49848.0,13190.0,4.0,2.0,1,23.957,1.0,1,0,0,0,0,0,0,0,0,0
2011.0,57682.0,13484.0,5.0,5.0,3,280.452,12.0,0,0,0,0,0,1,0,0,0,0
2008.0,170000.0,4995.0,5.0,4.0,3,219.9,6.0,0,0,0,0,0,1,0,0,0,0
2008.0,103046.0,9999.0,5.0,5.0,3,68.9991,3.0,0,0,0,0,0,1,0,0,0,0
2013.0,21900.0,45480.0,2.0,2.0,1,14.548,0.5,0,0,0,0,0,1,0,0,0,0
2014.0,61864.0,12750.0,5.0,4.0,3,31.275,1.5,0,0,0,0,0,1,0,0,0,0
2011.0,71978.0,3295.0,4.0,3.0,1,364.75,10.0,0,0,0,1,0,0,0,0,0,0
2019.0,10157.0,16991.0,5.0,4.0,1,35.2919,1.0,0,0,0,0,0,0,0,0,0,1
2009.0,106000.0,2495.0,4.0,3.0,1,89.9,2.0,0,0,0,0,0,1,0,0,0,0
2018.0,1541.0,18995.0,5.0,5.0,1,49.4975,2.0,0,0,0,0,0,0,0,0,1,0
2008.0,99000.0,2495.0,4.0,2.0,1,89.9,2.0,0,0,0,1,0,0,0,0,0,0
2015.0,13291.0,7295.0,5.0,5.0,1,132.95,3.0,0,0,0,0,1,0,0,0,0,0
2014.0,75132.0,7999.0,4.0,3.0,2,42.3997,2.0,0,0,0,0,0,1,0,0,0,0
2011.0,71400.0,9099.0,5.0,5.0,1,29.099,1.0,0,0,0,1,0,0,0,0,0,0
2012.0,66933.0,6985.0,5.0,5.0,1,26.2865,1.0,0,0,0,1,0,0,0,0,0,0
2014.0,48519.0,9300.0,5.0,5.0,1,28.37,1.0,0,0,0,1,0,0,0,0,0,0
2010.0,40000.0,4793.0,5.0,5.0,1,299.65,3.0,0,0,0,0,1,0,0,0,0,0
2014.0,101000.0,1790.0,5.0,5.0,1,85.37,4.0,0,0,0,0,0,1,0,0,0,0
2002.0,131000.0,490.0,5.0,3.0,1,164.41,8.0,0,0,0,0,0,0,0,0,1,0
2015.0,28417.0,9995.0,5.0,5.0,1,239.9,2.0,0,0,0,1,0,0,0,0,0,0
2011.0,110000.0,4500.0,4.0,2.0,1,10.45,0.5,0,0,0,0,0,0,1,0,0,0
2018.0,3000.0,10500.0,4.0,5.0,1,250.0,2.0,0,0,0,0,0,1,0,0,0,0
2013.0,55000.0,11950.0,7.0,5.0,1,45.975,2.0,0,0,0,0,0,0,0,0,0,1
2006.0,96000.0,2990.0,5.0,5.0,1,41.495,2.0,0,0,0,0,0,0,0,1,0,0
2007.0,66000.0,3995.0,5.0,5.0,1,259.75,3.0,0,0,0,0,0,0,0,0,0,1
2017.0,89.0,10490.0,5.0,5.0,1,584.5,3.0,0,0,0,0,0,1,0,0,0,0
2017.0,7003.0,11555.0,5.0,5.0,1,31.555,1.0,0,0,0,1,0,0,0,0,0,0
2010.0,122000.0,4990.0,5.0,5.0,1,24.99,1.0,0,0,0,0,0,1,0,0,0,0
2015.0,26500.0,8499.0,5.0,5.0,1,28.499,1.0,0,0,0,1,0,0,0,0,0,0
2016.0,8782.0,6395.0,4.0,5.0,1,167.9,2.0,0,0,0,0,0,1,0,0,0,0
2017.0,14500.0,15995.0,5.0,5.0,1,35.995000000000005,1.0,0,0,0,0,0,1,0,0,0,0
2019.0,4030.0,35015.0,5.0,5.0,3,137.5075,6.0,0,0,0,0,0,1,0,0,0,0
2014.0,7702.0,16995.0,4.0,3.0,2,45.0985,2.0,0,0,0,0,0,1,0,0,0,0
2019.0,26691.0,15495.0,5.0,5.0,1,97.475,1.0,0,0,0,1,0,0,0,0,0,0
2009.0,127000.0,1695.0,5.0,5.0,1,40.8475,2.0,0,0,0,0,0,0,0,0,1,0
2009.0,86950.0,1495.0,4.0,3.0,1,21.3455,1.0,0,0,0,0,0,0,0,0,0,1
2016.0,24728.0,18990.0,5.0,5.0,1,382.8375098104946,3.0,0,0,0,1,0,0,0,0,0,0
2017.0,9345.0,11695.0,5.0,5.0,1,23.5085,1.0,0,0,0,0,1,0,0,0,0,0
2019.0,7758.0,12699.0,5.0,5.0,1,293.98,2.0,0,0,0,0,0,0,1,0,0,0
2004.0,97000.0,500.0,5.0,5.0,1,41.5,2.0,0,0,0,0,0,0,0,0,1,0
2018.0,10.0,18489.0,5.0,5.0,1,49.2445,2.0,0,0,0,0,0,0,0,0,0,1
2012.0,69000.0,7995.0,5.0,4.0,3,123.9975,6.0,0,0,0,0,0,1,0,0,0,0
2006.0,100000.0,1595.0,5.0,5.0,1,20.4785,1.0,0,0,0,1,0,0,0,0,0,0
2012.0,50450.0,5300.0,5.0,3.0,1,21.59,1.0,0,0,0,0,0,0,0,0,1,0
2015.0,45520.0,9400.0,5.0,5.0,1,125.8,3.0,0,0,0,0,0,1,0,0,0,0
2005.0,93000.0,5189.0,5.0,5.0,1,319.45,3.0,0,1,0,0,0,0,0,0,0,0
2007.0,64981.0,2799.0,5.0,5.0,3,61.6794,3.0,0,0,0,0,0,1,0,0,0,0
2015.0,27323.0,6495.0,4.0,3.0,1,25.8455,1.0,0,0,0,0,0,0,0,0,1,0
2017.0,16825.0,13250.0,5.0,5.0,1,23.975,1.0,0,0,0,0,0,1,0,0,0,0
2000.0,105000.0,3499.0,5.0,3.0,1,21.0497,1.0,1,0,0,0,0,0,0,0,0,0
2013.0,45773.0,7998.0,7.0,5.0,1,24.7988,1.0,0,0,0,0,0,0,0,0,1,0
2013.0,23096.0,4407.0,5.0,3.0,1,280.35,3.0,0,0,0,0,0,1,0,0,0,0
2013.0,70000.0,11495.0,5.0,5.0,1,26.897,1.0,0,0,0,0,1,0,0,0,0,0
2013.0,45274.0,6000.0,5.0,5.0,2,20.6,1.0,0,0,1,0,0,0,0,0,0,0
2016.0,10794.0,15000.0,7.0,5.0,1,330.0,9.0,0,0,0,0,0,0,0,1,0,0
2019.0,24800.0,17480.0,5.0,5.0,1,44.96,0.5,0,0,0,1,0,0,0,0,0,0
2017.0,13500.0,20465.0,5.0,5.0,1,449.3,2.0,0,0,0,1,0,0,0,0,0,0
2015.0,47000.0,17495.0,7.0,5.0,1,11.7495,0.5,0,0,0,0,0,1,0,0,0,0
2009.0,79000.0,6495.0,4.0,3.0,1,46.495,2.0,0,0,0,0,0,0,0,0,0,1
2015.0,17531.0,7750.0,4.0,5.0,1,25.5,0.5,0,0,0,0,0,1,0,0,0,0
2007.0,28000.0,9000.0,5.0,5.0,1,99.9,2.0,0,0,0,1,0,0,0,0,0,0
2015.0,23954.0,12000.0,5.0,5.0,1,80.0,1.0,0,0,0,0,0,1,0,0,0,0
2010.0,100000.0,16000.0,7.0,5.0,3,128.0,6.0,0,0,0,0,0,1,0,0,0,0
2006.0,74381.0,1989.0,5.0,5.0,3,33.978,1.5,0,0,0,0,0,1,0,0,0,0
2009.0,69000.0,12995.0,5.0,5.0,1,276.955,8.0,0,1,0,0,0,0,0,0,0,0
2019.0,13638.0,17995.0,5.0,5.0,1,185.965,3.0,0,0,0,0,0,0,1,0,0,0
2013.0,45000.0,3685.0,4.0,3.0,1,23.685,1.0,0,0,0,1,0,0,0,0,0,0
2015.0,13250.0,8000.0,5.0,5.0,1,22.4,1.0,0,0,0,0,0,1,0,0,0,0
2008.0,66500.0,1950.0,5.0,5.0,1,612.5,16.0,0,0,0,1,0,0,0,0,0,0
2016.0,17300.0,46495.0,7.0,5.0,1,106.495,3.0,0,0,0,0,0,1,0,0,0,0
2003.0,99000.0,3490.0,5.0,3.0,1,74.9,2.0,0,0,0,0,0,1,0,0,0,0
2007.0,127308.0,2995.0,4.0,2.0,1,89.95,3.0,0,0,0,0,0,1,0,0,0,0
2010.0,80000.0,8500.0,4.0,3.0,1,210.0,2.0,1,0,0,0,0,0,0,0,0,0
2006.0,110000.0,1400.0,5.0,5.0,1,21.4,1.0,0,0,0,0,1,0,0,0,0,0
2016.0,13685.0,11790.0,5.0,5.0,1,177.9,3.0,0,0,0,0,1,0,0,0,0,0
2006.0,70323.0,1895.0,5.0,5.0,2,378.95,18.0,0,0,1,0,0,0,0,0,0,0
2007.0,28774.0,3495.0,5.0,5.0,2,149.9,4.0,0,0,1,0,0,0,0,0,0,0
2016.0,25000.0,13490.0,5.0,5.0,1,309.8,2.0,0,0,0,0,0,1,0,0,0,0
2010.0,116000.0,4395.0,5.0,5.0,3,62.637,3.0,0,0,0,0,0,1,0,0,0,0
2014.0,13998.0,6270.0,4.0,5.0,1,102.7,2.0,0,0,0,0,0,0,1,0,0,0
2008.0,62000.0,999.0,5.0,5.0,1,20.8991,1.0,0,0,0,0,0,0,1,0,0,0
2013.0,86500.0,13950.0,5.0,4.0,1,24.185,1.0,1,0,0,0,0,0,0,0,0,0
2009.0,48000.0,6490.0,4.0,4.0,1,524.5,10.0,0,0,0,0,0,0,0,0,0,1
2017.0,4787.0,29723.0,5.0,5.0,1,28.9169,1.0,0,0,0,0,0,1,0,0,0,0
2008.0,82316.0,3970.0,4.0,2.0,3,30.397,1.5,0,0,0,0,0,1,0,0,0,0
2007.0,43000.0,3295.0,5.0,5.0,1,21.977,1.0,0,0,0,0,1,0,0,0,0,0
2017.0,8163.0,14990.0,5.0,5.0,1,339.8,2.0,0,0,0,0,0,0,0,0,0,1
2012.0,46053.0,9900.0,5.0,5.0,1,238.0,2.0,0,0,0,0,0,0,1,0,0,0
2019.0,13424.0,17975.0,7.0,5.0,2,539.75,18.0,0,0,0,0,0,1,0,0,0,0
2011.0,67000.0,7449.0,5.0,5.0,1,24.898,0.5,0,0,0,0,0,0,0,0,0,1
2015.0,31269.0,9998.0,5.0,5.0,1,129.986,3.0,0,0,0,0,0,1,0,0,0,0
